product_id,product_category_name_english,product_weight,product_dimension_m³,product_mass,avg_delay_in_days
56f96b94cbba67352e072d40e4e02167,housewares,0.1500,0.0035,0.02346667,-12.0000
abcde4527db854fbcf9ba5a0ebb571fe,sports_leisure,0.1630,0.0038,0.02346626,4.0000
73caf722f1a3ff0dddd0b0aa162da0f9,bed_bath_table,1.1640,0.0273,0.02345876,17.0000
d67dba1c3b73cd096ec52d02ba7f359a,furniture_decor,1.6500,0.0387,0.02345455,16.6667
c852654d4c3cd30c5582bc69d5e456ef,costruction_tools_garden,2.9000,0.0680,0.02344828,1.0000
47fafa6908e75ae62b8a36a9eb3b9234,pet_shop,1.6500,0.0387,0.02344727,20.0000
791d3e6bfa05746c3434250319e5e6d3,toys,0.3670,0.0086,0.02343869,13.0000
7ee8a1b1807716291e12649b1d617896,pet_shop,0.8000,0.0188,0.02343750,20.0000
f858dbf7475a6089fc882318b8aeaded,housewares,0.4000,0.0094,0.02343750,23.0000
de7034010d180a33f04a16b235281265,computers_accessories,0.4000,0.0094,0.02343750,3.0000
e03f15d18d2bd7da2bf129890fadd8db,bed_bath_table,0.4000,0.0094,0.02343750,6.0000
fa23bf270fb9880690b07d09b9f9ff20,sports_leisure,0.8000,0.0188,0.02343750,12.3500
3cf2745a04ffbad66f835d61df48f8d4,sports_leisure,0.4000,0.0094,0.02343750,9.0000
968811b51a38b97a73d9fdf59face469,construction_tools_construction,0.9200,0.0216,0.02343478,12.0000
e671b914e8cc916b75cecb4034143e31,luggage_accessories,1.3500,0.0316,0.02341926,9.0000
7fd5ed44c2c119be619555591475b233,bed_bath_table,1.1000,0.0258,0.02341818,17.0000
5c2fc243b33c2c7c211fd9e09beb7cab,sports_leisure,1.0170,0.0238,0.02341593,7.0000
0afdab080dc525494d5a0adc4c1c0854,bed_bath_table,0.5330,0.0125,0.02341463,14.0000
cc47c0863559499f01b4cad750929d10,cool_stuff,2.0500,0.0480,0.02341463,15.6667
bd082283de9ecc71505205dfc7c6c9b4,toys,1.8040,0.0422,0.02341463,31.0000
3f0b2aa04502b87638f75da7b9cae50e,baby,0.1220,0.0029,0.02340984,28.0000
c2bd6687fd8abe764233efb9c4a3c27d,cool_stuff,0.7000,0.0164,0.02340571,23.0000
e1310a0690f541f25a1d33cf395d5407,construction_tools_lights,0.3500,0.0082,0.02340571,0.0000
fb29f48bfea41db52e349454f433340e,computers_accessories,0.3000,0.0070,0.02340000,8.6000
836c4b48c2b383bb38bb5788f828c596,fashion_underwear_beach,0.1000,0.0023,0.02340000,16.0000
7659404ade89460a4be1c11ac47d5f2c,sports_leisure,0.2000,0.0047,0.02340000,6.2500
5739177f0e1a8c060da43932f5a447a8,food,0.5250,0.0123,0.02340000,17.7500
5a0c21ad6b82a1b61856e48ec959764d,perfumery,0.1000,0.0023,0.02340000,11.0000
24baefeed71136f90df0149ca1e85c49,auto,0.1500,0.0035,0.02340000,6.0000
dea837d4f3f30b541725d258c15e4ff1,sports_leisure,0.4750,0.0111,0.02338737,13.8333
f745d12feec8eda8a2a4cd70bbb9a067,toys,0.8000,0.0187,0.02337500,7.0000
5b706747080dcd34b3ebd803c25ccd65,watches_gifts,0.3400,0.0079,0.02336176,12.5000
93da3479685193b3ccc6f071b91408d2,luggage_accessories,0.6500,0.0152,0.02335385,26.5000
19239f99ecca2c266c57cdce121a6727,cool_stuff,0.8500,0.0198,0.02334118,18.6667
183219d1fb636eb94e843223054122ae,bed_bath_table,1.8000,0.0420,0.02333333,14.0000
1d8ff272f4ff5248bde1358ef928713f,garden_tools,0.9000,0.0210,0.02333333,15.6667
1ff18eb99f2be0ccb3fb4e39d662308f,furniture_decor,1.0500,0.0245,0.02333333,32.0000
244e3bff7e186eaf8248819370c22daf,garden_tools,0.6000,0.0140,0.02333333,12.0000
0e4fe8b32f8101e9c6e915281498cf1b,furniture_decor,0.6000,0.0140,0.02333333,10.0000
011be89e68e286ac07f51c22ecbb04aa,sports_leisure,0.4500,0.0105,0.02333333,16.0000
2ee01d305b60612e78144538abbdddd6,furniture_decor,0.1500,0.0035,0.02333333,25.0000
3149cc41e8223dce87f99a27e7934730,furniture_decor,0.6000,0.0140,0.02333333,9.2500
48109ec66664d0980876acb3f06a8521,furniture_decor,0.3000,0.0070,0.02333333,8.0000
907578486a0740d13bf3a595047b3549,toys,0.7500,0.0175,0.02333333,7.5000
54209aa243cdc7067e4a8e75bcef44f8,toys,0.6000,0.0140,0.02333333,NULL
6a4a789c85b5704975300632152e595c,perfumery,0.1950,0.0046,0.02333333,10.6667
5db9185f3c52c4c488fd8a8dcea629f1,sports_leisure,1.3500,0.0315,0.02333333,10.2500
606a5b6dec14661643801e2cbf308b04,small_appliances,0.6000,0.0140,0.02333333,10.0000
61d98ab649b0e6e5ac66ded3d2d38fa0,small_appliances,0.6000,0.0140,0.02333333,13.0000
98c99bc0b3ee623212b9fbcaba10740a,bed_bath_table,1.8000,0.0420,0.02333333,17.0000
ef49c266450dd5f0287cc0f4e23d914a,stationery,1.5000,0.0350,0.02333333,15.0000
e8ca1ff2d0a28edb5be8bfbf2964dc3a,sports_leisure,0.4500,0.0105,0.02333333,5.5556
ec599713785663cb46e6cb801f28e5f8,small_appliances,0.3000,0.0070,0.02333333,14.0000
d699f2079ed493d4c96bc4ce92838723,health_beauty,0.6000,0.0140,0.02333333,14.0000
afb4b687981fad8723f84510c57c84bb,stationery,0.4500,0.0105,0.02333333,13.2000
b0a0c5dd78e644373b199380612c350a,others,1.8000,0.0420,0.02333333,17.0000
1c8c191152d78378de9b31fa8231bcd6,sports_leisure,0.9750,0.0227,0.02333026,14.0000
d99526b1e4fa5f57b8bde34a7337b5ee,drinks,0.2500,0.0058,0.02332800,12.3333
0a17941f41b99d2f070fab54b458a4a4,luggage_accessories,0.3000,0.0070,0.02330667,11.0000
4508e088c4a07e0ad64f6fa3751e314a,sports_leisure,0.3300,0.0077,0.02327273,18.0000
2e95d18044fc8d40fe4771de8022bcc7,housewares,10.4830,0.2439,0.02326967,6.0000
52801616f7cc110c31c559fa94cb8563,furniture_decor,0.4170,0.0097,0.02326619,1.3333
c2c503e76e239d461b3e92222f6b49c5,toys,0.8000,0.0186,0.02325000,43.0000
13e41fa2d255674c03342fa6b4f9e3b3,luggage_accessories,0.6000,0.0140,0.02325000,11.0000
82291b3a952e46978d916dc09dfecc2d,housewares,0.8500,0.0198,0.02324706,18.0000
7743cda964f0400e51c2a904c3f1af36,furniture_decor,6.1000,0.1418,0.02323770,19.0000
3d39134696d3f90744ca0291667f0140,stationery,1.7500,0.0407,0.02323200,13.3333
bbe2718f3f392fdea27314d5e2f3287e,sports_leisure,0.5000,0.0116,0.02323200,7.0000
5455dbe20e64b08413e0f2c451e31ab9,others,0.7000,0.0163,0.02322000,15.0000
69b45497bec8e36af6fd1a31b2cd8f9f,home_appliances,0.9500,0.0221,0.02321053,7.5714
a412e6de2f924b291fcd8911e0f25eae,toys,0.7600,0.0176,0.02321053,10.5000
cc1b0e67ffb98a08c886e8c3c27a915f,stationery,1.5000,0.0348,0.02320000,6.8000
b44076f8988fe82b676a754e798ab0f9,stationery,1.5000,0.0348,0.02320000,10.0000
e311d1899b83ab4b7706f6f81d155a19,stationery,1.5000,0.0348,0.02320000,8.0000
719209778e234849fba1ae72146ec2f3,stationery,1.5000,0.0348,0.02320000,15.0000
983b5668afc4aa8777599206fcc8964f,stationery,1.5000,0.0348,0.02320000,8.3333
3a7bc7a262077b18cf16fb5333a98b00,costruction_tools_tools,0.1500,0.0035,0.02320000,22.0000
3c0f50234e2cac5b619f358d4325be0d,stationery,1.5000,0.0348,0.02320000,18.0000
31eb78f384a585823382f8963cdf5849,stationery,1.5000,0.0348,0.02320000,11.5000
4cc3262bb30c9ee3cc8a805541a944e1,stationery,1.5000,0.0348,0.02320000,13.0000
43d7d26e2969491a49f0f1a376feb6c5,sports_leisure,0.1630,0.0038,0.02319018,-13.0000
7612afaa8218e79b3011243ed9edea9c,sports_leisure,3.4500,0.0800,0.02318841,4.1429
f390882d834eed84766218994ee9a511,sports_leisure,0.5250,0.0122,0.02317524,12.0000
bc43d9cc64d7ff9093e8dd66b4d87665,sports_leisure,1.1250,0.0261,0.02317422,-7.0000
a6d11caea18ae416c4861a5a9f9711de,watches_gifts,0.4330,0.0100,0.02316859,33.2500
195d8e91830247a20eee5eb4c4236294,cool_stuff,1.0000,0.0232,0.02316600,4.5000
23206e13f48ea61c1ce141465951d74f,bed_bath_table,1.7000,0.0394,0.02316176,13.0000
80a354492ba20a7ef994a4cad98e807d,bed_bath_table,0.3500,0.0081,0.02314286,9.0000
fb31d5d2acd4bf37057330c1a96af712,auto,1.7500,0.0405,0.02314286,24.0000
fcdebbb6946ae0ff528fe189ad53de46,fashion_bags_accessories,0.7000,0.0162,0.02314286,NULL
b61befc73bfdefaa0acb8c376f125eed,housewares,0.3500,0.0081,0.02314286,10.0000
fa2de9e6a52f697fbd74ddbc2c15b16c,construction_tools_construction,0.9710,0.0225,0.02313491,22.0000
1cac29154057b66c1cfcb6ff58e2fdbf,housewares,1.2000,0.0278,0.02312750,14.5000
625218e2e2b4668a47d08911e0def1a4,housewares,1.2000,0.0278,0.02312750,15.0000
135679c12dc580ad4a0c87b494a46942,housewares,0.6000,0.0139,0.02312500,-5.0000
c2441af97dc659059897209bd93bfc3e,auto,0.0500,0.0012,0.02312000,9.6667
d2f391b26a0f90176e7a118c6988787d,telephony,0.1500,0.0035,0.02312000,9.0000
cfde4e468a76bef8d06266c55455e4b9,dvds_blu_ray,0.2250,0.0052,0.02311111,28.0000
0496f30fa502d5454825087842d7a497,toys,0.2500,0.0058,0.02310400,7.0000
13e290d958dc257f594b962ab8c131b0,pet_shop,1.0500,0.0243,0.02310000,14.0000
da2a3bd205509eae7afd98d242983092,electronics,0.3400,0.0079,0.02310000,35.0000
6802039b7e3ac1654ea1d62963e95e29,furniture_decor,1.5000,0.0347,0.02310000,16.0000
589b0d2d331830d60af52d28e80326f1,furniture_decor,1.5000,0.0347,0.02310000,16.0000
0a6cf067b01351046739940c8cb7f60f,toys,0.6000,0.0139,0.02309667,19.3333
81b02d54ef048c9d96b59460939023bd,sports_leisure,0.7250,0.0167,0.02309517,12.0000
6a41e9f388cfee3b924ed19821527c21,fashion_underwear_beach,0.2000,0.0046,0.02308500,21.0000
b8c91645bd166cdc9feb8795a186cef7,fashion_underwear_beach,0.2000,0.0046,0.02308500,19.0000
b2cadb94baef5a2eb2e36c6047dd5f34,furniture_decor,1.1000,0.0254,0.02308364,25.0000
23c6236434e58c6519c19e56c2dade45,sports_leisure,0.5170,0.0119,0.02308317,13.0000
28ea12eefe401cceb76c6026abfbcd71,sports_leisure,1.3000,0.0300,0.02307692,14.7500
1395c0f64373a0771d89b9f16f185dc6,pet_shop,0.6500,0.0150,0.02307692,15.0000
c7c57beb314dfd634634c758da3eba64,consoles_games,0.6500,0.0150,0.02307692,10.0000
c8d2e12c199ab80f26267b6176208ba9,baby,1.3000,0.0300,0.02307692,16.0000
8bd777f5db44c740f895dfc67733168d,sports_leisure,1.3000,0.0300,0.02307692,13.0000
309c6b0e5d66f306383872c0d95ed6bf,computers_accessories,0.2330,0.0054,0.02307296,15.0000
46bc77b0444a94513691377cfcd3152f,bed_bath_table,0.2830,0.0065,0.02306714,18.0000
9e9dc9dd74dea3fdb73f0ad555233bd3,sports_leisure,0.2030,0.0047,0.02305419,4.0000
6c3effec7c8ddba466d4f03f982c7aa3,consoles_games,0.1000,0.0023,0.02304000,7.5670
860d51f23d7ca3111d26ee05bf1aa355,cool_stuff,0.2500,0.0058,0.02304000,14.0000
56e04ad5959e2c30a6754d9cc1f098f2,small_appliances_home_oven_and_coffee,0.2250,0.0052,0.02304000,14.5000
57f90b6fc66c06410e02e8bacfba79b5,health_beauty,0.2500,0.0058,0.02304000,8.0000
48d402f7e2e296fe1fb7d29220857042,health_beauty,0.2500,0.0058,0.02304000,11.0000
4955b9229e73cd2a3344be9cd8ad0d5f,sports_leisure,0.1500,0.0035,0.02304000,12.0000
237629a2fbb505d4db6ef67408dcf5bf,housewares,0.4750,0.0109,0.02304000,5.0000
2fec8bf6ad4d8e40874fbc3808f419cb,housewares,0.9000,0.0207,0.02304000,13.5000
3210c94e2542d988d724b0dd72234cdd,fashion_sport,0.1000,0.0023,0.02304000,9.0000
c438c9c697a57d265dbb6edd8b174b2b,toys,0.1500,0.0035,0.02304000,15.0000
da8b72e46537fe5af3ade4bc6120f05c,health_beauty,0.1000,0.0023,0.02304000,31.0000
fac21a1c91c8001793435c475fa7f032,music,0.2500,0.0058,0.02304000,13.0000
f45818be1ed5c16a17c66e33efa75271,fashion_sport,0.1000,0.0023,0.02304000,14.0000
e4bf89766decbc6dd5e5c29edff02990,health_beauty,0.2500,0.0058,0.02304000,7.0000
eb4e1e1c54ecc1c4ff689edf7dd7753d,toys,0.1500,0.0035,0.02304000,13.0000
9fe7b856a0ad542b2234c745ffc12409,health_beauty,0.4000,0.0092,0.02304000,19.0000
9ffe607c48a0473e200e4035bf97de49,watches_gifts,0.2000,0.0046,0.02304000,10.3333
a2db3ea3100e9950a30b8f0af164ed6f,computers_accessories,0.2000,0.0046,0.02304000,18.0000
a95b1b0d6999743b294c57dd455afe83,housewares,0.4750,0.0109,0.02304000,12.0000
af4895ef046adee58f5a0a4395769905,baby,0.2000,0.0046,0.02304000,NULL
bcb8826a092a057aedd93bb71d67c24d,health_beauty,0.5000,0.0115,0.02304000,21.0000
af4e4eefc358246062956d3d2930e6f8,baby,0.9850,0.0227,0.02302538,12.3333
743faa1bbabdf4abcbd2443fcc33fca9,housewares,0.9500,0.0219,0.02302105,19.0000
116a034e82f0914338091260ec0fc668,bed_bath_table,1.3000,0.0299,0.02301923,NULL
b5db6f00bc0bd85e37440f992dc8df81,toys,0.4000,0.0092,0.02300000,8.0000
e107fefc8820ce1d438d2d6543464955,toys,0.3000,0.0069,0.02300000,22.0000
6502573d0b5c3aa798a3131984966b52,toys,0.4000,0.0092,0.02300000,17.0000
6a061bfb29801343fcf5bf10207409ad,toys,0.4000,0.0092,0.02300000,28.0000
9b1954fdd0f9b4ef4ee2d267ac9de4bd,health_beauty,0.1000,0.0023,0.02299000,7.0000
dbc7aaf61b2639b1f282509ff1349bec,home_appliances,0.3000,0.0069,0.02295000,14.5000
a9568a13a4077638b75b8a64bc4818bc,watches_gifts,0.1600,0.0037,0.02295000,13.5000
c10b1461f47aa6d9c8aeddb05b239c4d,toys,0.8810,0.0202,0.02294665,-1.0000
d60c281a9b31d5342030a89846998c5a,bed_bath_table,2.5500,0.0585,0.02294588,15.0000
31d25e931b760ea779cf29eb3c57c87b,toys,0.5500,0.0126,0.02294000,8.0000
64805d6d421c30f6bcba4b28c41a1635,stationery,0.6000,0.0138,0.02294000,6.0000
2330fe9b304af24209631c7197203c61,housewares,3.3500,0.0768,0.02292537,18.0000
2a5ce93df0dd4ec1b23ebc2e599d793e,bed_bath_table,2.1000,0.0481,0.02291667,9.0000
ce473625077f1b15bb6e73b9d0354666,furniture_decor,1.2000,0.0275,0.02291667,15.0000
e09cef1f7f2bc3a9c9d996608944de19,bed_bath_table,1.3000,0.0298,0.02291154,NULL
95d4404184aa5ce72e590362cc471d62,bed_bath_table,1.3000,0.0298,0.02291154,24.5000
2d771944d4a7dc7d95d974cfe4be96ff,christmas_supplies,0.0550,0.0013,0.02290909,NULL
bf3feeeefed5b3e4b5fed721408deac2,bed_bath_table,1.5000,0.0343,0.02289600,14.0000
dd27fbe859b9453b8147c3aaf47623c7,furniture_decor,2.3000,0.0526,0.02288696,NULL
e4a944ceb290f6743bc262b3963471e2,stationery,0.8000,0.0183,0.02288000,13.0000
5f473f7d11fe0268ac5827dd45da3567,perfumery,0.2000,0.0046,0.02288000,19.0000
24ca97c9bbba92771baa2989300b2c50,pet_shop,0.2000,0.0046,0.02288000,17.0000
18af17f3ce7321c209d5ce9932248c4e,fashion_bags_accessories,0.1000,0.0023,0.02288000,29.0000
1d7db62a21ffb4f220d3e8a05fa77e02,fashion_bags_accessories,0.1000,0.0023,0.02288000,11.7500
61d4de5bc97fe391e6a42d7520a3551f,pet_shop,0.3000,0.0069,0.02286333,7.0000
8cab8abac59158715e0d70a36c807415,sports_leisure,1.0500,0.0240,0.02285714,10.5000
7329db39e452f3fa1b4f8285055a8e36,stationery,0.3500,0.0080,0.02285714,20.5000
7a89d29a8c19a5bea1ac95a83525d182,health_beauty,0.3500,0.0080,0.02285714,18.0000
5232994b2d1d55105b92d445d97d0f62,sports_leisure,0.3500,0.0080,0.02285714,9.0000
53e2768ef7659279bf2ae3c2526b7b86,pet_shop,0.3500,0.0080,0.02285714,10.0000
e7597059b9e4eca21a96eed55693b31b,home_confort,1.0500,0.0240,0.02285714,21.0000
cb43d652e4e00474e1c20377a68a165a,housewares,1.0500,0.0240,0.02285714,26.0000
f102842fbe436027eeeb7fc76d3063aa,consoles_games,0.3500,0.0080,0.02285714,16.0769
a3a03c131926ec14d4c9f3ef03016b24,pet_shop,0.7000,0.0160,0.02285714,-11.0000
a7bcee285291a97650b40fa9fa888e4e,sports_leisure,0.3500,0.0080,0.02285714,14.5714
169837a0e2864f37482261c3d7a2dd80,health_beauty,0.3500,0.0080,0.02285714,14.6667
19b25267e01c8587981e55ec96673eba,computers_accessories,0.3500,0.0080,0.02285714,18.0000
1f60570b3795d85b7b2a879f921e06bd,luggage_accessories,0.3500,0.0080,0.02285714,25.0000
484cd384cbaef07d790fa5b3747269da,health_beauty,0.3500,0.0080,0.02285714,6.0000
496b2ebd2cc9b8b262c9705b1f3589ea,watches_gifts,0.3500,0.0080,0.02285714,7.0000
0356344ba89a9deb1e8a6bef7a7c78b5,perfumery,0.3500,0.0080,0.02285714,14.0000
3b213ba02fcd0799a85c9c3580a3033d,baby,0.3500,0.0080,0.02285714,20.0000
278b3c6462e86b4556b99989513ddf73,small_appliances,0.3500,0.0080,0.02285714,21.0000
283ede5fd5aed76f9b6163d057098554,cool_stuff,1.0500,0.0240,0.02285714,12.3333
11828bf6a0621fec5b783ddb0da1a766,pet_shop,0.3500,0.0080,0.02285714,14.0000
152fb81ee80836f3a26b06fa79a6749d,auto,0.3500,0.0080,0.02285714,23.5000
f355d2acaeb178b14ae4d780ec41e1b1,perfumery,0.1250,0.0029,0.02284800,10.0000
d0f1f7d51273e157df6f34170c693c5a,furniture_bedroom,0.5000,0.0114,0.02284800,16.0000
62c60792ce6e5bc866f3de3906beace9,baby,0.6500,0.0149,0.02284615,13.0000
0603d2d85bcc46beb11bd247870c4841,bed_bath_table,1.4500,0.0331,0.02283448,14.1667
bf7bb0eab82e5726d4401a152eb91a4a,watches_gifts,0.1850,0.0042,0.02283243,18.0000
2b6a4adfd7ce44db781519964309b7f1,luggage_accessories,0.7000,0.0160,0.02282857,20.0000
e06d5e832b37064a0f5193515b16f44f,home_appliances,0.3750,0.0086,0.02281600,14.5000
c192595b717cfbb910f653b62d8ac9c3,toys,0.1670,0.0038,0.02280240,23.0000
acf90725a7a1fa2b5f4f0d77da84403b,electronics,0.3500,0.0080,0.02280000,15.0000
e4eec4a0771ae2297acc444c8f559cfb,sports_leisure,0.1400,0.0032,0.02280000,14.0000
aa4383b373c6aca5d8797843e5594415,auto,0.4200,0.0096,0.02280000,13.0000
235bec397501f88e0593219e90c28b4d,toys,0.8000,0.0182,0.02280000,7.0000
44d6d97ab74c490cf558480a06dce11c,toys,1.6000,0.0365,0.02280000,16.0000
9dc05b7cad3f00567b4bed57c1da1122,auto,0.4000,0.0091,0.02280000,6.0000
b8fbd66f1621afeb9c510b4b9705a5b9,baby,1.5000,0.0342,0.02279200,8.0000
68a00c2c89cc59b345242ac379ee4b26,sports_leisure,1.3500,0.0308,0.02277926,4.5000
4cb33e9787e8a38b82bd68e70f5f4700,perfumery,0.3330,0.0076,0.02276577,7.6667
0367635ea4efa4eb15a29f1e05887851,baby,1.1500,0.0262,0.02276522,16.0000
1097d069f21f90425a11bb3293ca1d87,furniture_decor,1.7000,0.0387,0.02276471,76.0000
55103cbbe0851d3a303a022cc4140628,luggage_accessories,2.9000,0.0660,0.02275862,10.0000
f649a2fc406930962c1cd7b147497a79,garden_tools,0.4000,0.0091,0.02275000,19.0000
373c022e7383e108569b38098f3ed975,market_place,1.8000,0.0410,0.02275000,16.8750
991b1552415b78c23b466a622ce28c9d,health_beauty,0.5660,0.0129,0.02274912,21.5000
98e91d0f32954dcd8505875bb2b42cdb,air_conditioning,1.1320,0.0257,0.02273852,12.8824
89427567da9c9b075c9dca131535104d,toys,0.5500,0.0125,0.02272727,12.5833
b0dda79e79fdc30a862d527ffffdf4bc,sports_leisure,0.5500,0.0125,0.02272727,21.0000
0f2d139d3c1f8d504bea138f27a2fad0,toys,2.1500,0.0488,0.02271628,18.0000
519f998a3890d844a5f27a99c69d2c6a,housewares,1.0450,0.0237,0.02269091,13.0000
6210c771a72a233f0e2b0430911ba858,computers_accessories,1.3500,0.0306,0.02268519,2.0000
db71a8783ee43c3bb7ac7fe8f0cf9e6b,musical_instruments,1.3500,0.0306,0.02268519,9.3333
d7b39598905ba8e791fe3f1f376d59f9,others,0.2000,0.0045,0.02268000,24.5714
c17f4a8f38d4748ee5409e7bfbc58038,sports_leisure,0.7000,0.0159,0.02268000,10.5000
c4a6de6225217d4539c861c0b6316d86,sports_leisure,0.7000,0.0159,0.02268000,11.6667
5aabb9c72866bc1b6aff2fb42852be3b,musical_instruments,0.9000,0.0204,0.02268000,3.5000
62224b433a431310bf27129938ad9f64,sports_leisure,0.7000,0.0159,0.02268000,10.4000
8e35752c1597713f370e8e63cf0dd338,garden_tools,0.2000,0.0045,0.02268000,18.0000
1a28b6d0eb91221f9b752c533f9e0182,baby,0.1000,0.0023,0.02268000,16.0000
27415b11da7e8c4e6f14892108bdf02a,small_appliances,0.2000,0.0045,0.02268000,-4.0000
3a807175ca79ae358737db8127977d35,electronics,0.2640,0.0060,0.02267045,2.0000
f17919cd5c50df5ea6b11d9665a0eb2f,sports_leisure,1.1500,0.0261,0.02267043,7.0000
2fa89b5aab0d3ca1853c81851047b55b,garden_tools,1.5500,0.0351,0.02265290,28.0000
da08cfe6c77b65a07d8396113d827f18,stationery,1.7000,0.0385,0.02264706,9.3333
e3144d54af34133a585de8b475dfc57b,computers_accessories,0.3250,0.0074,0.02264615,20.0000
1144808d80753334c836d4bfab367400,computers_accessories,0.3250,0.0074,0.02264615,15.0000
f89cd865cac300a9bf1320dd8f0fa223,electronics,0.1750,0.0040,0.02262857,8.1667
c53a665fc8ea6c807c7558cc28fcdd26,auto,0.3500,0.0079,0.02262857,13.0000
e0f97314f0755610ae37a2da08937104,auto,0.3500,0.0079,0.02262857,0.0000
6a83aaaaace0f050ef46ecf0fbb32854,auto,0.3500,0.0079,0.02262857,4.0000
a370599bb36b6aa53a8a4f428440f860,toys,1.5000,0.0339,0.02262000,13.3750
6ed58ce8373b3d0c7704df9daf21e4d8,auto,2.1000,0.0475,0.02261905,12.2500
00c407e056c74eb8040a1233ca6da16f,stationery,0.6500,0.0147,0.02261538,9.0000
afdb083178822a8d5ead45e3e69c9ebf,bed_bath_table,0.6500,0.0147,0.02261538,35.0000
62a4a26db134b53fdcc0cd817c2175f1,health_beauty,0.4000,0.0090,0.02261000,NULL
9e8fcf395c0076ab46ac780f3d84ab93,furniture_decor,1.1500,0.0260,0.02260870,13.0000
ca49fa5bcc1635cbfcc8bd9b4ce93fdc,furniture_decor,0.4500,0.0102,0.02259556,17.0000
a0394f1fff311520f4fbd8744be5959b,toys,0.8500,0.0192,0.02258824,4.0000
b948a6dd0adccdcf3ea81888bf678924,baby,0.8500,0.0192,0.02258824,13.7500
91e6a181c1ebe734ab459822cee89763,watches_gifts,0.8500,0.0192,0.02258824,22.0000
99b8434f4c3653db7005539f4eb581bb,electronics,0.1500,0.0034,0.02258667,8.0000
55ebae49cf4c0963d5738a39e1e79750,fashion_bags_accessories,0.3000,0.0068,0.02258667,15.2000
566aaaec94561903dba698b1ff3cf459,fashion_bags_accessories,0.3000,0.0068,0.02258667,17.0000
be4271765ed350485cd8861c951500dc,fashion_bags_accessories,0.3000,0.0068,0.02258667,15.0000
39c0f867b8567f91295186c270767552,fashion_bags_accessories,0.3000,0.0068,0.02258667,18.0000
3ac233805cb3141450d80bfc775929e3,fashion_bags_accessories,0.3000,0.0068,0.02258667,14.0000
45ace3827ebfe577f1a9b99f35e23e60,luggage_accessories,0.7330,0.0166,0.02258527,13.0000
37f4d0bf85fbf875c920d460766d6a5c,construction_tools_lights,0.5000,0.0113,0.02254000,3.6000
9df2b21ec85378d71df4404712e17478,baby,0.7500,0.0169,0.02254000,16.0000
783caabd539c4079ec08423e30719fba,construction_tools_lights,0.5000,0.0113,0.02254000,9.2500
34dabb8af33b3756cf72df05fb327011,tablets_printing_image,0.3000,0.0068,0.02253333,11.6500
0c679141ff7ee4350d8eb892ff475ba6,watches_gifts,0.1200,0.0027,0.02253333,12.0000
33489f0140308d65c48a7659b05bdba1,housewares,0.5000,0.0113,0.02252800,9.2857
1ba7af3234371545d85021375fbe3739,pet_shop,0.1250,0.0028,0.02252800,30.0000
0124d1581f26143e988b8e1a4b7adab7,housewares,0.2500,0.0056,0.02252800,13.0000
00210e41887c2a8ef9f791ebc780cc36,health_beauty,0.3000,0.0068,0.02250000,14.5714
3128a1273a207ae946c4dd1e23c86fed,others,1.2000,0.0270,0.02250000,13.5000
32ff30bce9752963c889b69a33b0e84a,perfumery,0.2500,0.0056,0.02250000,4.0000
339c5b81bf45deff28dabce4b8f05517,bed_bath_table,1.0500,0.0236,0.02250000,16.0000
340e3e28357bb29f7612c86c13d9729a,health_beauty,0.2000,0.0045,0.02250000,6.7143
37eab73447adec63c01f2cebf76afd9e,food_drink,0.3000,0.0068,0.02250000,22.0000
43a888fc6acdffc23011578f63d5f045,furniture_decor,1.2000,0.0270,0.02250000,1.0000
466fa2297e694a5cd3b603c1430201a0,watches_gifts,0.4000,0.0090,0.02250000,18.0000
4d3e81b2dfb45a73759982d63e532e94,cool_stuff,0.2000,0.0045,0.02250000,46.0000
4e8e75a504c8a16c96f6f7e2d618c42e,baby,0.8000,0.0180,0.02250000,3.8000
0dfb3f08547a24999bb7ec4d025b7d7d,pet_shop,0.2000,0.0045,0.02250000,16.0000
0e14941c183946f60e3b86585d05f984,housewares,0.4000,0.0090,0.02250000,25.2000
12760bcacfaaf1457bc36e601e26dc79,housewares,0.2000,0.0045,0.02250000,12.2000
12e1e59e227d4d5da8efc0dd17831a3b,health_beauty,0.2500,0.0056,0.02250000,-30.0000
134957eeec87be2414ac629ee0b947a4,computers_accessories,0.2000,0.0045,0.02250000,19.0000
188c2b55dbae7df073f4f4a24e232ce9,housewares,0.8000,0.0180,0.02250000,5.5000
1b8fb2ae90018c533840a8085ca9ad6b,baby,0.4000,0.0090,0.02250000,14.0000
22f49044bc3eaead7cadfb045391582f,bed_bath_table,1.0500,0.0236,0.02250000,11.6667
245d6fd93f56b9e997881f397fbca833,fashion_male_clothing,0.7000,0.0158,0.02250000,14.0000
274e7506d72bf55831c52e2609d2d470,furniture_decor,0.4000,0.0090,0.02250000,19.0000
29608c81e9f1be14503667ecd1d35c63,sports_leisure,0.2000,0.0045,0.02250000,18.0000
388a6943ef1d99b81f642a0137bfa5da,health_beauty,0.4000,0.0090,0.02250000,9.0000
409ad0594dd6af287d870a566756dc10,home_appliances,0.2000,0.0045,0.02250000,11.3333
40d2d9ba581281d77c9544854fbe1fd9,toys,0.5000,0.0113,0.02250000,11.0000
42f33073be6531e8f6d0a18fda862ea1,art,1.6000,0.0360,0.02250000,NULL
76e855b70f3c3b10b9cb7ac8f19c2ed0,sports_leisure,1.2000,0.0270,0.02250000,3.0000
