product_category_name_english,product_id,price,num_orders
telephony,9f8aa40ada6e2b65a3bb5643754bf262,60,2
consoles_games,06f89d2b2a8b4994e56366402feacba9,59.99,2
consoles_games,bf16de726d9f702aee68610fe171d70e,59.99,10
consoles_games,cc30e5a54e83c955899121be1223104e,59.99,5
electronics,50497261c5976a5ca9c115935de42450,59.99,3
electronics,904a9e449fbfd90da738ab70ae6ca003,59.99,3
electronics,b1dc70b2d3b0d42b355529c4026a35a7,59.99,4
computers_accessories,5f622da714951c5ae86acf68c0a03d30,59.99,7
computers_accessories,8895ac34adda705a5d93c05aa5141205,59.99,4
computers_accessories,da686d15de3ee88de081bd159b031e47,59.99,6
telephony,4e3218a8ef98e65fece172834193d05e,59.99,2
electronics,22d371a03788bba3e56df85011a9e392,59.95,6
electronics,5514443b5a22d650499eafbc59d48e87,59.9,4
electronics,78f8812dd6c26f65ff9cd09b0318090c,59.9,2
electronics,d04ae06ca1423cdc5bd50d87c0f7c372,59.9,5
computers_accessories,16e3cf9ffd35194d29e5560a23123732,59.9,2
computers_accessories,2f847fc77fbaaf89e242abf6da368f1c,59.9,2
computers_accessories,382132cf96c88a277a65226833af5f61,59.9,9
computers_accessories,68361925fcb61b3627e79dd95137ae7f,59.9,5
computers_accessories,79be3804af052f5d6a473dfdeaa38f06,59.9,4
computers_accessories,aabc408823496d430c4b0b85561403ad,59.9,3
computers_accessories,ff285e6c96040323d3763dd184924018,59.9,2
telephony,439dee65f97bb5e70b021e1e7cf54a5e,59.9,6
telephony,47ab4924a51b711db100f100e9246dea,59.9,2
telephony,5d52927f3cf2e3266c5dd6e4d2dd566a,59.9,10
telephony,c0c17f0a42c3ebda98f5805722969aee,59.9,2
electronics,ba18adc40ca44b32fa25f2dd031e1d6c,59.89,2
computers_accessories,16cc7a098d176187b6d8e9519fa81585,59.89,7
computers_accessories,ba9943916136c9959e24f71bdae28faa,59.49,17
audio,6eb70dfb283dc3f645ed7b03c990dc72,59,16
consoles_games,e4c814546f8a6ca2ff74d7a7bf8896de,59,3
computers_accessories,3410cbd7df2130ec3cb9300ef0fe3df1,59,9
computers_accessories,345ebf31824c3871cbb94c377190d6f9,59,8
computers_accessories,9d838a7fbaba7fca5f1fad259984063a,59,11
computers_accessories,b142d7aed19ed6df9da4eafdc297afde,59,3
computers_accessories,d34347977e0997e8f5635d50e60b3c20,59,2
computers_accessories,eda67c42c2e05d1ba88119d626ec921f,59,2
telephony,0cf573090c66bb30ac5e53c82bdb0403,59,17
telephony,dd0286e208604a3b60d3d0653981dbd7,59,3
electronics,caa1675deee5711b3aff1e4f5946266f,58.99,6
electronics,7046a5632fbe7baa273b14b3253e1547,58.66,2
consoles_games,6d2928252aa5ba6a5fc439571dd0d748,58,3
computers_accessories,8f7ba3a21866ed0cf0233dd71fa0da72,58,3
computers_accessories,c9e370a48c93410b221b46ce7ee41643,58,2
computers_accessories,e3a86e57c0aff086a429f8cbb7f7f7cc,57,3
computers_accessories,4464ecc5c8cd38eff5beae1484f80166,56,11
consoles_games,3d98ab25b3b0c893c78f2ce1dc31e1c4,55.93,4
computers_accessories,9bd01dd31e915573f3ab0bb9a6d7e113,55.9,2
computers_accessories,606fe329bc6b2d8d63f8d787cd5d0960,55.89,2
computers_accessories,3e8f52cbce268fc54677be617e399ba2,55.2,2
electronics,a5cb33fabba1f8cdcd6fdcace71ed02e,55,2
electronics,f5c47e637a96fcf0de8c1c6baa75d856,55,2
telephony,8d139b1550c8cc91a3babc9cfe9fc147,55,16
consoles_games,ed5f0d58e27cf65a07283c251747936f,54.9,3
telephony,c40b4d64d9a3328382ec1fc2948c4af0,54.9,4
telephony,f26687a556d96d5ba708b2ae3db5fbed,54.9,2
computers_accessories,c475e0af586d200a52fcfa1dee11d1b2,54.85,6
computers_accessories,6addacff5b9a648cf0760f3d943b99b0,54.6,5
computers_accessories,f6abeebe478d565e5e58a5fad0fa60b4,54.39,3
cine_photo,071b5dd29feece041c356d172474b113,53.99,2
computers_accessories,1afc67ca54fdc1dd0774a3727a44b8a1,53.99,2
computers_accessories,9c422a519119dcad7575db5af1ba540e,53.99,11
computers_accessories,d934d5a5c12e50df26c0669f578e2621,53.99,9
telephony,9e2d5ef1b9d71f1d1d7168dd7a042878,53.9,2
computers_accessories,76d75f398634bf194ba99d7297e7d1fa,52.99,2
computers_accessories,d328fcf582df161878940a0edb77761a,52.99,2
electronics,81e171883f20e3585db28d4ee81bd75c,52,2
electronics,d9bba71d1d1ad35925593d365a2ab43e,52,6
computers_accessories,0aa889132d2e6b79778488c79d025d99,52,4
computers_accessories,2d2fbde9939c282238dc0847b04c5018,52,4
tablets_printing_image,34dabb8af33b3756cf72df05fb327011,52,20
computers_accessories,0a4dea9eaeaaea5b7894a9a4ec6ed660,51.98,6
computers_accessories,a5d722d3c7a01c224625d0881e630503,51.9,2
consoles_games,6822a8b4d3a03eb8cc23f296bda7525f,51.15,2
computers_accessories,f3dadec221142e379d7113915c1d0fa8,51,2
computers_accessories,fcb9824e33f82adb4fcac27ef46905b5,50.99,7
computers_accessories,b0c8da302d49498d2ce6be8c631e4e20,50.2,32
consoles_games,c6ab3d8f4227913c4fa99e94ef84aa70,50,2
electronics,87e583842cc9122ded9f8eafbf42894c,50,2
consoles_games,2190082493d586e315bfbb93762ab3e3,49.99,2
consoles_games,f03859e4cc21018569f5ae7a03897ff4,49.99,15
electronics,afecbd7b41e981fa603c9c008f894f15,49.99,4
electronics,ccf4d6714c4e1c7ea8cf2783aa0373b5,49.99,2
computers_accessories,51b0fbc0001335d988588a43455a7514,49.99,2
computers_accessories,56ced674bc270d0b2795c254cee81530,49.99,3
computers_accessories,9fa0c72476690fbc66bcacc498fe7fd6,49.99,7
computers_accessories,cbd63fa909c967a6416090f22a76abd8,49.99,2
computers_accessories,d267d19dabd3e26083fc8529fdc35ea3,49.99,3
telephony,028b3574d7619f191a7345161ae590e4,49.99,2
telephony,09c8fe71fdb3bdb84e52b1f33f89040c,49.99,2
telephony,2a1e3c9dcf961bc044d917e9358041e4,49.99,3
telephony,40cc62bf0cf7aacfd12d865c196baa55,49.99,6
telephony,414be5dc022136f85fabc55455fe3686,49.99,2
telephony,61b5c300f3e56ac6bda4cb54de396f9b,49.99,5
telephony,69898c1a5e170da88769a92f466dac8f,49.99,2
telephony,83e68070fbf16ac859fc13285a5ba9ba,49.99,12
telephony,995f41643437250fce96885e56dd05d3,49.99,7
electronics,36efd30e7c14e8ed3a6557e9104112b3,49.95,5
computers_accessories,97373049bc86f3b3245c07a56795b2d7,49.95,5
consoles_games,0f5332231359f783330b784af1b8c3bd,49.9,2
consoles_games,f39235c3486cd7ead746fc048475495c,49.9,2
computers_accessories,083ffd30820b592e294de7ed668ff975,49.9,24
computers_accessories,381c84a4eb64a931d793f69112d5a34c,49.9,4
computers_accessories,89d49f6d10ff422902b2c2cb05da7f1c,49.9,9
computers_accessories,a4ea23e4c7a6ea7b4106779177221ce7,49.9,6
computers_accessories,a53e969a04fa632529307e0e04d4c68a,49.9,2
computers_accessories,b2e7c39bb137bb4b3651862c6b611468,49.9,5
computers_accessories,bcb82afcf8487918f4a49822c96634e3,49.9,2
computers_accessories,d0fe4295267f15ccaceac4fb233d8c9a,49.9,13
computers_accessories,d68bd4dedccc5545b1ff6629de8fb021,49.9,2
computers_accessories,e280caebcad1b90e624d461e53c2e800,49.9,4
telephony,0e323ee8f8dc60a0b875e9ac4daf1337,49.9,9
telephony,4e64dbe0b03dc0aba80f28b0b922c6b6,49.9,2
telephony,88b0e43d1df085c4e8c2be324e3785f3,49.9,5
cine_photo,e988092a8afe5d9393a5c3a7ca17691c,49.8,12
computers_accessories,71cedfb0fc49b02e2cb77b7ae1fff332,49.5,6
electronics,8feb43a054893da80044ad0f693fd0ad,49,3
electronics,a5f6ba3fe91a2e73f10b612131cb2404,49,32
computers_accessories,82c3ea364e5480f335f6743ee725a921,49,21
computers_accessories,e7bbc0d43d1f5cb09bab95b664236633,49,17
telephony,8c5876b1c7768217964f353bc7e64393,49,59
telephony,c2af5a088a7027f1efe72f4507fd2fbc,49,3
electronics,42155695adbe665066ad812855fe523a,48.99,7
telephony,225f4fe326aa42f164181adc215bcd09,48.99,4
telephony,3f26ccc2d547ea9b11e5ef9673fb40dc,48.99,2
telephony,f7ac498363699addc5ff78eadee46977,48.99,5
consoles_games,e5b1f66dbce509c58fa37ff08428f91d,48.9,5
computers_accessories,88d524b8b5576da63abf7b16bef48a39,48.9,2
computers_accessories,c8c7240481136f4822c22a80e718f304,48.9,4
computers_accessories,2446edad7ab4cfedebb8728497ac4575,48,6
computers_accessories,64051126507bdb875c1baf5b3b5a9a98,48,5
telephony,f1d116eef76f1c526a5f2c5ce1daeaeb,48,6
computers_accessories,41f0468311f84a21f55c7f09f6c8fa67,47.99,2
computers_accessories,fcf39794919367e915d2656291f99564,47.99,3
telephony,d5c263f4d651ba657c900ce70a4be7de,47.9,5
computers_accessories,8cec92449a671f49ee9ef23dfecfb1c2,47.8,2
electronics,bdbfa0a4ac2ed4bc431e7ba6c4971450,47,2
computers_accessories,0e5955fbbb16c3f92127ac470386ea88,47,6
computers_accessories,efa490145b5cc82438b6a6de691535fa,46.99,17
telephony,f2c9d536b8a34c1b35f443f31290c2ce,46.99,3
computers_accessories,cedf309ce95b4a69d153dd219dd1cef8,46.9,4
computers_accessories,381169576b9f3c083a1c3261da161a3b,46.86,8
consoles_games,c57d1d566402540eb9be608112ced702,46,4
computers_accessories,3a6e1126835fc77d816b7c7928f2454c,46,4
consoles_games,4deb009c36a910076a023947a7929201,45.99,26
computers_accessories,02044dc95cf33aaf55e03bde1b042539,45.99,2
telephony,b4b6d57077183818e56eb57b4e69c6ec,45.99,4
telephony,fb0f28746a21895329509c8b45f9382e,45.99,3
consoles_games,5dc5964f616fba91121740eb42a02845,45.9,2
electronics,f350db8fa8baef574660ca4ecc96180f,45.9,3
computers_accessories,bcb4f6803e8889a70dc5ed14c2f5f785,45.65,13
computers_accessories,b1f32fc9713cf8c0813fff7c9c8262b2,45.6,9
electronics,cb43c6e1c451902b51f4f4ff512302df,45.49,10
audio,9dd7fca4adb5b63da29c93f3d47a66c2,45.05,2
audio,a7aa202585393c58cb1351de084b4dbc,45,5
electronics,f7b6ca5735bfd052e73fa0b776070112,45,4
computers_accessories,089cc17c8bf2226d13648392e33dabd7,45,8
computers_accessories,7b07e5afce1bb1e6fa3ffcdc718d7e69,45,8
computers_accessories,8b6ede776c9602a1db79d27547ff8253,45,4
computers_accessories,e6c281e2c53db0da44ecb84c5451d25e,45,2
telephony,1871f846d88e6b0632e1058b61d35964,45,12
telephony,61ff9632e46597dcf1064ae00e262234,45,3
telephony,8e26479962cb257aba82c608c10469e5,45,4
telephony,ad1128daf194f4b6ac4256e16233497c,45,4
telephony,b1cbf530dc2a793ced8e0768ffcce501,45,3
telephony,dfc090f5e254f365893c76a73809d9f7,45,6
audio,681ce53bc951dd4db1480c44ae271d00,44.99,4
computers_accessories,2052b3c5e08893e567c2fb7778476c75,44.99,12
computers_accessories,529bb98486625f3590837af3e22e49a4,44.99,5
computers_accessories,780d24bfcf24b143f013354507158385,44.99,4
computers_accessories,e6a09abfe91b8e27c7fe22aac84dc333,44.99,2
telephony,0640a217fe729c5b8f61fd475f1fc22c,44.99,7
telephony,eca3036ef7ba11b3331c334b7053fe13,44.99,5
computers_accessories,4d1cb16db8705120e188da9c8a10ba93,44.98,2
consoles_games,f495f61bdd34742ab23c7fabab99323a,44.9,2
computers_accessories,1706d1bb420e7ef2404270b38e937fbc,44.9,2
electronics,17552c3e04bda2b08ac85c9c55137dc3,44,2
computers_accessories,ea4f4b5a820fea007c6c8d7ef9a790bc,44,9
telephony,b24af8bca8813bcde4140ff8562f5e47,43.99,24
computers_accessories,5aa4825c48568a0e84cbb5a84fe0b533,43.9,2
computers_accessories,0fc6914383c2bea767a9562c9d8b43a1,43.89,17
consoles_games,8d117b157de0b1a41b75de2833fd4f6e,43.5,3
computers_accessories,e2883845d83ecea7f341705fafdfd19c,43.5,7
computers_accessories,530a9cb93b8b670336305e39f24a68d2,42.99,2
computers_accessories,60e77eeb5275ed33a04d1fd482feaac8,42.99,5
telephony,6f2d7833b8f0a094571ebddebdc6623a,42.99,11
electronics,7b52ce3d6635ac7eb9d2bbb3dc931843,42.95,5
computers_accessories,aa6a696816c69cb3bffdf42d62642a80,42.9,3
telephony,f0bc8fe90b1c3901a14ba52f6aa17273,42.89,2
computers_accessories,1af2a3ec7cecc4015321e562a26c9d1d,42.79,7
computers_accessories,28f61ad35fb219e9debd750a73b63985,42.79,6
computers_accessories,b746f0f77468910428130facb2ee2d1f,42.79,5
electronics,0f0c4960b05d6145bbb4b348423503ef,42,9
computers_accessories,0cd1da0c6c22680f93adb165c0a56e36,42,3
computers_accessories,37537165733f365867e2f4aad71aef6a,42,3
computers_accessories,eaaedcf6f1fee559b27b286e16afdf88,42,6
telephony,2c0c951471371afa81e47d7bf8d20522,42,18
computers_accessories,4ce9ab528124f89e091b17d11aa2e97c,41.9,35
computers_accessories,87ceed33e1f7fe39fa06b69c9fdf9e53,41.9,6
computers_accessories,c4ed2d82da509c490c6bb95f55cb4d7c,41.56,2
computers_accessories,4eaa9539b7777049d7b8451cf44fd967,41.5,2
computers_accessories,7bf115809ab249f1bf0fa92d72e0baf8,40.9,11
consoles_games,90d11936871062d5cb6d23175734ea91,40,10
consoles_games,a2991de6738f2d54f64c929b3a648435,40,2
consoles_games,c7dc39bcc7f9bf8a9b253b8727a0cde5,40,9
consoles_games,eee9f2330ff9789be1480d98f060a7ae,40,2
consoles_games,f6e3aeb40c00aec24ade8333c2ac1b20,40,8
electronics,0527af46c46b7a345d2086ea304ae8d7,40,2
computers_accessories,2caf3d5ea53377d4de079fdaf4ef13e7,40,2
dvds_blu_ray,d55d2479e56093f23ebcf313ceb3bcfe,39.99,4
computers_accessories,1aaf80d4afeb6d8636711e75d02f1a7e,39.99,7
computers_accessories,74e47bd907dc11882c23f4c4ce14031f,39.99,4
computers_accessories,a1ead9010030ade9a219495543cd5c48,39.99,2
computers_accessories,d5edb235c490c253cb971f0ca5a7af74,39.99,3
telephony,0721efe2bcae3223969332d77f0182bc,39.99,3
telephony,091aa6199199f1ccbd272d06892322de,39.99,4
telephony,2cbd0f06c3123f0bd14c4bffc0498996,39.99,5
telephony,36940188c2ad1a212b94931a08cc3c29,39.99,8
telephony,36bd3e4daa4604d112f17dccd24ee59e,39.99,15
telephony,7dfaf5d5673b7663f59e93262a2e393b,39.99,5
telephony,99ba5fbf3ae895fe3a9289acd0a5eb91,39.99,7
telephony,ae760abaecd982ddef888b342412ee8d,39.99,2
telephony,b51485801348808e02617629d896c936,39.99,3
telephony,ca0e18cb90ba3928271a3b09d9141dd0,39.99,7
telephony,edc388b2ba34de112c918ddcd465f5e9,39.99,5
telephony,f20a14d45e85b05ef554d10d7283f7da,39.99,13
fixed_telephony,193d170dd2f6849cf0cb92791a6a623b,39.99,7
fixed_telephony,5be25cbe1b150d16b7809060ffe1ce0b,39.99,3
fixed_telephony,68d9c8a95d2b7cb57efe9e1e929bdd6a,39.99,5
fixed_telephony,a5340098c26b85e9bc7e7fd8e97fc50f,39.99,2
computers_accessories,cac2a35a7d2ff513045a3114a29b4398,39.95,2
consoles_games,32b2a45c7698faf599ad250c65f6f633,39.9,10
consoles_games,3519403062e217f433e0bbdc52e0b19f,39.9,2
consoles_games,4e45c321347cc3336c76fd6350da3445,39.9,6
consoles_games,85337022853da10b8f5fd7d1ef180421,39.9,4
consoles_games,f102842fbe436027eeeb7fc76d3063aa,39.9,13
electronics,1cf0c9095608952cb1c65c4789946375,39.9,23
electronics,c2d1e60e4deda24940c8039c99f08bbf,39.9,3
computers_accessories,00917855135d67fb060dcd81863166a4,39.9,3
computers_accessories,0ac2a75d9c1e9688df3a7730a4ffad14,39.9,4
computers_accessories,115e606ac8059e4cfa1c6c3310fb365c,39.9,22
computers_accessories,1d9263e74c3e8e57d3a7bd505b7b871e,39.9,7
computers_accessories,291c4f64b5862ed36fdec5f3df710613,39.9,5
computers_accessories,34e4f6bc7f4c44bdc0581b78aba124e1,39.9,3
computers_accessories,3e086c8507756d8b53e4b0f676e7f42d,39.9,5
computers_accessories,46ded74d8d8e187dabe94a64dd15a7cd,39.9,2
computers_accessories,483df9288035696f34225a7047591d13,39.9,2
computers_accessories,58662fc2ddcb4853532ee42a1cfc9843,39.9,4
computers_accessories,909b87db6cb3a7ab26bd03cc59860136,39.9,36
computers_accessories,b16cbe318e5c99bf0c0ffde3a92a5ff2,39.9,4
computers_accessories,b516bcd976124fe39effaa262a2d295c,39.9,2
computers_accessories,c8ce6fa564890ef82eb876c0bbb8f01d,39.9,2
computers_accessories,e502a4cfd9526d141774f8f7b3d2f782,39.9,2
computers_accessories,f636021ab0248325d2b69e3bcfc489bd,39.9,3
telephony,1cf4209f5358de32c5cae2c2dbb84aed,39.9,3
telephony,1fbb1fca915498c75efc551f5a32f08b,39.9,2
telephony,6cfe89ec0814c1a570172b0916b102a8,39.9,2
telephony,80103e141ed0da3b1d63cb0c7d1f7d48,39.9,4
telephony,9ac3471b9357338ea8054108a00389e3,39.9,7
telephony,ae3e0cf8b9e4a3a027fc5d4b0a3eb2a0,39.9,2
telephony,af667947a84d9ff9d326b60ab75d1ae2,39.9,2
telephony,d8737a754ac6dd6d2d255b9bae326388,39.9,2
telephony,ee1bcbbf391346d60af2af0fb84ed1c6,39.9,5
telephony,f76a9967d2129cda56d7b3be6cb5c9cf,39.9,15
fixed_telephony,9c8175269cef413a4b94529295cc1991,39.9,2
telephony,625dac8156b3157351e7257305148f3f,39.89,8
computers_accessories,83808703fc0706a22e264b9d75f04a2e,39.71,7
computers_accessories,908c23dd2b637d8ff1a4e593a5b249ee,39.58,5
consoles_games,ebee6703e867082f455a058a8bd04092,39,10
computers_accessories,19b25267e01c8587981e55ec96673eba,39,2
computers_accessories,21ee06f7fd37a6fe4841865339411674,39,9
computers_accessories,39581a590c262629c9854596173834bd,39,2
computers_accessories,a5e28e21acf7c99188ad33f688f18837,39,10
computers_accessories,df2d06c915846282d43217da4911c122,39,2
computers_accessories,ea555c5a04b369a1505d5fca42617d7e,39,3
telephony,ff5d7f21d255435967dfbe72b5dcdb57,39,5
electronics,4d9e8a6d8d07e4f47e093b8c2999ae01,38.99,16
electronics,592ff96534d1910c18025cee34d5c8de,38.99,6
telephony,93399fcfc1e2c0a01ea544754fddeed0,38.99,2
telephony,abc3432ff825d8e524db1d4eac6d2099,38.95,31
consoles_games,001795ec6f1b187d37335e1c4704762e,38.9,9
consoles_games,6cbe4bd19efc4606eb2a9448a47e232e,38.9,8
computers_accessories,98c9ff7d86040b4030472af040f1a4a8,38.9,5
computers_accessories,b206760d97dbc76527bb07029a6179cb,38.9,6
computers_accessories,c78b767da00efb70c1bcccab87c28cd5,38.9,5
computers_accessories,ca152649b43c4c6081853d9421c59869,38.9,8
computers_accessories,edfad7f99606f1d6beb6de0cf0ce60fa,38.9,3
computers_accessories,f34152d311875e9da480bd51f495155d,38.9,2
computers_accessories,ca94d73e8f12ba9a6393af8224536f90,38.8,2
telephony,d218a47759ef0d1db44044934909b88b,38.7,2
computers_accessories,25055c4ea763803958c5c79b99a00439,38.5,4
consoles_games,db7f3f42ccab32fa6328b3063b278bcc,38,11
computers_accessories,bf84efc59aa20236fc3cb0d7a9e7ca44,38,5
telephony,4bb4fb9c85785b75ab4f6559900c7ca1,37.99,22
telephony,6e77b89d36e50217e6793780a8ce5c82,37.99,21
telephony,df3655ac9aa8c6cbfa63bdd8d3b09c50,37.99,7
computers_accessories,809bc73ee4f939dfc94b7402962fb531,37.9,5
computers_accessories,de81ca6ee18fb1d754027b7ae28f6003,37.8,2
computers_accessories,08fd8427101cb0428a663c2ae8f90aee,37,3
computers_accessories,65ce839c7967ed73e05471cbd4cb2ec1,36.9,9
computers_accessories,9aed412277ca4485a7bf6e0c53e65786,36.9,2
computers_accessories,b84ee1832bd494a163f0a8315efde95c,36.9,5
computers_accessories,bef82b9c3489736794c29f6d4a686ca6,36.9,5
computers_accessories,c629f814c92825a1e5ec157ce8a25bd9,36.9,8
consoles_games,a9abe602de6316ec55cb409407d23be6,36.79,2
electronics,fc877e6bbeb95de8809398eca3f2a3fe,36.5,4
computers_accessories,5c6c4fa2f1b889828de998df18214af7,36,2
electronics,7b2c4d6fa7d8e50000ac4c7fca609790,35.99,7
computers_accessories,144fc7abb16b6f6d92d2c9f34d3c3452,35.99,5
computers_accessories,c6745a1ce132f8dc5f38829c6fb67eba,35.99,8
computers_accessories,a8115d34a4b7b74388da609692162c37,35.9,24
computers_accessories,d5c6f370cae2b55a234255c110feb95b,35.9,2
tablets_printing_image,96dbad46bf454d233b0d2adf108294a1,35.9,2
telephony,4723ab93377036eb7e0c15dfca8c8ce6,35.9,2
computers_accessories,27a8b41684f77dd86572fa185bc143ba,35.7,7
audio,0ee300fb7a6715fdac77e6fb6e7e37f3,35.64,4
electronics,d31338a9a593a25d79c8fd461f1602d8,35,3
computers_accessories,189898d15ec809a4ca45e1ac2221dea2,35,2
computers_accessories,269e87010f6d5e57015a90b00983e334,35,2
computers_accessories,5f76fa92c238431e69b3f294ec7db04a,35,2
computers_accessories,7088744b00831b410bd17716cb578f39,35,14
telephony,1ccef988a8dd457a93b0b4833b8f0724,35,5
telephony,9e10eb05d9f369d5c38c475425cc2ee9,35,10
audio,8dff5399c7a5552ee041c8bb465e5288,34.99,3
computers_accessories,09364ccfda8448d03ae4082f6044b16e,34.99,4
computers_accessories,2770305847be150f16eb0b25fa7c171b,34.99,5
computers_accessories,50e8af969273d032e41047db40ed9be2,34.99,2
computers_accessories,88dd63919fc9ab693803578a04a20209,34.99,50
computers_accessories,a0c6107c67d8dc850d070c70c7d32000,34.99,2
computers_accessories,aecc6705d25880a6fad90e305c32d875,34.99,6
computers_accessories,d39856361faf8a3ee35f98bf611a637f,34.99,2
computers_accessories,f75b94ae22e65bec6b67d9652ef8387c,34.99,4
computers_accessories,fffdb2d0ec8d6a61f0a0a0db3f25b441,34.99,5
telephony,01f1608fbd6fc5b04308ff6157326e6d,34.99,3
telephony,036734b5a58d5d4f46b0616ddc047ced,34.99,45
telephony,1ee1a3e374020805c935a1a99975e414,34.99,3
telephony,48cf041a87beac458328d395d035515a,34.99,6
telephony,624b5655a9d76b5a0e7d780dc4733887,34.99,7
telephony,737c8b027476dde99e8075d3a0bbe28a,34.99,3
telephony,886208eeba914fad42127271385d66f0,34.99,2
telephony,ad4b943ef0b5cd9e4211c9cf6c27ff13,34.99,2
telephony,c2613aec0520c43e665ff0d037adbfa7,34.99,2
telephony,d7d1cdd61c66570cac78c88a0cae784b,34.99,2
fixed_telephony,89feadc2b7a8f393fa1eb9311e88e13a,34.99,2
telephony,70120d2f9b9193aa0030342072d8adec,34.97,12
electronics,14a804caa27d1d738183cbbad4d84346,34.9,2
electronics,9b37a918bcf2c8e1064e867cf1df4637,34.9,11
computers_accessories,20992273fc264d0a559e37c346090fe6,34.9,6
computers_accessories,80df62ce491a20d390c9f69402310f0a,34.9,15
computers_accessories,a783f0d718c28a1375f64c1dfff1818a,34.9,5
computers_accessories,eb719445ec882a7b60518fd8b55c1b0f,34.9,6
computers_accessories,fdad129d8e902058f98862f23dcf6978,34.9,3
telephony,668b1e2b9471f837ba1797832e3f2012,34.9,8
telephony,d65fd7eff38689490b9831828dac8866,34.9,3
telephony,e30a6d4fa7a954f72a0392de4c613243,34.9,2
fixed_telephony,389d38a555287ebf3413ce43392cf007,34.9,2
computers_accessories,1c42962612d557f85753b24c2b97070f,34.5,6
telephony,50b3e51a19f3784534cbaf9c275dfea5,33.99,2
telephony,1e662f768907b55013557beb5ccfbeaa,33.9,6
computers_accessories,19f27a3b9d40e71e14679fe2f75bd41a,33.89,2
computers_accessories,d14fc36666bc80405693671778350124,33.85,5
fixed_telephony,2ace3826b9a1b13030adc77ae9ae7902,33,6
computers_accessories,d688e1eb847d2f72892ede46001673bd,32.99,2
telephony,bc68b4f9aacf4761a51fe96ac9cb6d62,32.99,2
fixed_telephony,4b5b5541f871f879ee44aa461968e90b,32.99,2
fixed_telephony,6536314c94d43b787fc1c622941da14b,32.99,5
fixed_telephony,d87a746a8c32da19aabdddac8b632877,32.99,2
fixed_telephony,db51982bc43b26164c29605b8ed140d6,32.99,11
electronics,3fc3d637781e5d185455013606a6e2cd,32.9,5
computers_accessories,8fbd36d3b045f5f38b252b1513478f38,32.9,7
computers_accessories,bd135e2d8464317f17a1eddd678e8860,32.9,2
computers_accessories,c4e5ffa25998bab21ddca0d28448435f,32.9,3
consoles_games,6c3effec7c8ddba466d4f03f982c7aa3,32.5,97
computers_accessories,ab29983671266e9f7c999f8c6ce26541,32.5,3
computers_accessories,b92421ea3b457d6bb68c49f39d4e97a8,32.5,4
consoles_games,72a137b85d5a1d82cde242493f118f43,32.29,13
electronics,0ff85f553a8763acea7d184bdff70e13,32,2
computers_accessories,1fea52abea2c885fbf9c625a6a3f140a,32,2
computers_accessories,18b0e642cbae7251e60a64aa07dd9eb9,31.9,74
computers_accessories,3795823a832215210d81bb4f8fafc95b,31.9,2
computers_accessories,3c5b21c421b047cc64c31c3a2517b1de,31.9,4
computers_accessories,3db75f31b76375c502f64d550dcd1166,31.9,44
computers_accessories,3e442d09f9dfef002aadf31960869f65,31.9,27
computers_accessories,8f601af30bf2a5f8eacdd3ed8e2158f9,31.9,2
computers_accessories,913dfadde395f6049127173cfbb96121,31.9,8
computers_accessories,9b77a0a174a0b29b5720de6cfcc17ba9,31.9,6
computers_accessories,cb6c1c21ebc9c153a7baf319c515657a,31.9,15
computers_accessories,e1a698b55be47318e6d178c57bf5370f,31.9,4
computers_accessories,f71f42e2381752836563b70beb542f80,31.9,56
telephony,dca18a6e2fb6da75092ed874094ed7b6,31.89,6
computers_accessories,2d760d94cb67db3551e9a01ceb060161,31.5,4
computers_accessories,f998f73527a0f88406b53305754d1243,31.25,6
computers_accessories,dac106d9436467c9e5ba3767d1c5aa01,31,2
computers_accessories,10168fab995250ab1d4349ecc8321ec7,30.9,2
fixed_telephony,bfdf870440db3d003d76d1a9085fcd2b,30.9,2
computers_accessories,268feec11ba1349f37164ab1b833aae8,30.5,2
computers_accessories,7b85e3deef35afd6ebed5461ee8f0641,30.21,34
computers_accessories,1df9ea4c24394047de1837c6f00673b3,30.1,5
electronics,2002fc3ec2d8a30a7588628fe7aff958,30,17
computers_accessories,33f789f4b4fa74053af0199658b78853,30,7
computers_accessories,73258e01fadbaf7648577beb152e1320,30,4
computers_accessories,9d374944ce89ce9afd8c8f79fb7f3bc9,30,6
computers_accessories,e4f7023069a24c2297617d935f783a5c,30,2
electronics,dd0c5ce67727fde645d9a6c8cdc4970d,29.99,2
computers_accessories,13fd915e499b787f1f4c9dbb231d0d4c,29.99,4
computers_accessories,29d2735be03e1169db0545c3741c74e5,29.99,4
computers_accessories,65fd9b358b7ee029fba34839e9c35fdf,29.99,12
computers_accessories,6a5e355f2f60aef81d6d2339bb53a47d,29.99,2
computers_accessories,a12c9204f6f9e90ad1d8ba5571fbfed2,29.99,24
computers_accessories,b301f133a68b93a9a9a3db2987c1be36,29.99,4
telephony,1629b469d01aadb4f92644039ad17d5c,29.99,10
telephony,1686ad611d0c19159f8052758f93f660,29.99,2
telephony,2856a85030eb8a2cdb21a8073c679057,29.99,3
telephony,38f0c2769dec3744c8cbe008650383c9,29.99,3
telephony,419cb1b441eda9b92ebd1a1b96090c26,29.99,22
telephony,42130cd7a981706499a4d337f2f7f621,29.99,10
telephony,4473f3e5c65952b074ef987fa5c24662,29.99,17
telephony,44a5d24dd383324a421569ca697b13c2,29.99,16
telephony,457cd0a99cfa977993e4eb6d98d95abb,29.99,15
